Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
HHS Region 9,1 wk ahead,Bin,percent,3.6,3.7,0.002487532162581249
HHS Region 9,1 wk ahead,Bin,percent,3.7,3.8,0.0017145065508646293
HHS Region 9,1 wk ahead,Bin,percent,3.8,3.9,0.0016417273860371273
HHS Region 9,1 wk ahead,Bin,percent,3.9,4.0,0.001037751347627056
HHS Region 9,1 wk ahead,Bin,percent,4.0,4.1,0.0011635079129792435
HHS Region 9,1 wk ahead,Bin,percent,4.1,4.2,0.00103988029777031
HHS Region 9,1 wk ahead,Bin,percent,4.2,4.3,0.0009173260508301734
HHS Region 9,1 wk ahead,Bin,percent,4.3,4.4,0.0006186025936375797
HHS Region 9,1 wk ahead,Bin,percent,4.4,4.5,0.0005655950873145098
HHS Region 9,1 wk ahead,Bin,percent,4.5,4.6,0.00048181659723976896
HHS Region 9,1 wk ahead,Bin,percent,4.6,4.7,0.0004766868463986179
HHS Region 9,1 wk ahead,Bin,percent,4.7,4.8,0.0004233790811233212
HHS Region 9,1 wk ahead,Bin,percent,4.8,4.9,0.0003817795296733565
HHS Region 9,1 wk ahead,Bin,percent,4.9,5.0,0.00035011059704964946
HHS Region 9,1 wk ahead,Bin,percent,5.0,5.1,0.00034766464290861233
HHS Region 9,1 wk ahead,Bin,percent,5.1,5.2,0.0003351100637172998
HHS Region 9,1 wk ahead,Bin,percent,5.2,5.3,0.00033051022553533336
HHS Region 9,1 wk ahead,Bin,percent,5.3,5.4,0.0003884734342376156
HHS Region 9,1 wk ahead,Bin,percent,5.4,5.5,0.00030071987393617513
HHS Region 9,1 wk ahead,Bin,percent,5.5,5.6,0.00029931419011823784
HHS Region 9,1 wk ahead,Bin,percent,5.6,5.7,0.00028622292193032
HHS Region 9,1 wk ahead,Bin,percent,5.7,5.8,0.00028210456564443085
HHS Region 9,1 wk ahead,Bin,percent,5.8,5.9,0.0002741737329313793
HHS Region 9,1 wk ahead,Bin,percent,5.9,6.0,0.00026848836960729355
HHS Region 9,1 wk ahead,Bin,percent,6.0,6.1,0.00026000732256616993
HHS Region 9,1 wk ahead,Bin,percent,6.1,6.2,0.0002576253940938169
HHS Region 9,1 wk ahead,Bin,percent,6.2,6.3,0.00025134760349337996
HHS Region 9,1 wk ahead,Bin,percent,6.3,6.4,0.0002557157054612165
HHS Region 9,1 wk ahead,Bin,percent,6.4,6.5,0.00024968670953819284
HHS Region 9,1 wk ahead,Bin,percent,6.5,6.6,0.0002425128879375431
HHS Region 9,1 wk ahead,Bin,percent,6.6,6.7,0.000239480460910237
HHS Region 9,1 wk ahead,Bin,percent,6.7,6.8,0.00024685891080707643
HHS Region 9,1 wk ahead,Bin,percent,6.8,6.9,0.00024057200217440601
HHS Region 9,1 wk ahead,Bin,percent,6.9,7.0,0.00023926829044878452
HHS Region 9,1 wk ahead,Bin,percent,7.0,7.1,0.00023648051891532319
HHS Region 9,1 wk ahead,Bin,percent,7.1,7.2,0.00023465561018852407
HHS Region 9,1 wk ahead,Bin,percent,7.2,7.3,0.00023265335701237304
HHS Region 9,1 wk ahead,Bin,percent,7.3,7.4,0.00023239881562563532
HHS Region 9,1 wk ahead,Bin,percent,7.4,7.5,0.00022909274195124824
HHS Region 9,1 wk ahead,Bin,percent,7.5,7.6,0.00023117218112348912
HHS Region 9,1 wk ahead,Bin,percent,7.6,7.7,0.00022821741885960684
HHS Region 9,1 wk ahead,Bin,percent,7.7,7.8,0.00022813096896691842
HHS Region 9,1 wk ahead,Bin,percent,7.8,7.9,0.00022930318466524136
HHS Region 9,1 wk ahead,Bin,percent,7.9,8.0,0.00022551396542685518
HHS Region 9,1 wk ahead,Bin,percent,8.0,8.1,0.0002267224639861165
HHS Region 9,1 wk ahead,Bin,percent,8.1,8.2,0.0002263764590872896
HHS Region 9,1 wk ahead,Bin,percent,8.2,8.3,0.0002273434821361945
HHS Region 9,1 wk ahead,Bin,percent,8.3,8.4,0.00022577474196068442
HHS Region 9,1 wk ahead,Bin,percent,8.4,8.5,0.0002245757288104831
HHS Region 9,1 wk ahead,Bin,percent,8.5,8.6,0.00022365498326315942
HHS Region 9,1 wk ahead,Bin,percent,8.6,8.7,0.00022339995920099862
HHS Region 9,1 wk ahead,Bin,percent,8.7,8.8,0.000223496008243233
HHS Region 9,1 wk ahead,Bin,percent,8.8,8.9,0.0002241850034556422
HHS Region 9,1 wk ahead,Bin,percent,8.9,9.0,0.0002239667769091216
HHS Region 9,1 wk ahead,Bin,percent,9.0,9.1,0.00022280429527013642
HHS Region 9,1 wk ahead,Bin,percent,9.1,9.2,0.0002225857611512975
HHS Region 9,1 wk ahead,Bin,percent,9.2,9.3,0.00022177435424162182
HHS Region 9,1 wk ahead,Bin,percent,9.3,9.4,0.00022222153696435282
HHS Region 9,1 wk ahead,Bin,percent,9.4,9.5,0.00022141014792819184
HHS Region 9,1 wk ahead,Bin,percent,9.5,9.6,0.00022091341125847955
HHS Region 9,1 wk ahead,Bin,percent,9.6,9.7,0.00022076773246730255
HHS Region 9,1 wk ahead,Bin,percent,9.7,9.8,0.00022058536219837232
HHS Region 9,1 wk ahead,Bin,percent,9.8,9.9,0.00022075421733810322
HHS Region 9,1 wk ahead,Bin,percent,9.9,10.0,0.0002206085537087418
HHS Region 9,1 wk ahead,Point,percent,,,2.0961990167722626
HHS Region 9,2 wk ahead,Bin,percent,0.0,0.1,0.0006248995385218435
HHS Region 9,2 wk ahead,Bin,percent,0.1,0.2,0.0006910288640470463
HHS Region 9,2 wk ahead,Bin,percent,0.2,0.3,0.0007677653958092513
HHS Region 9,2 wk ahead,Bin,percent,0.3,0.4,0.0008544677020042609
HHS Region 9,2 wk ahead,Bin,percent,0.4,0.5,0.0010052183710612939
HHS Region 9,2 wk ahead,Bin,percent,0.5,0.6,0.0011737602327746258
HHS Region 9,2 wk ahead,Bin,percent,0.6,0.7,0.0019237655979870887
HHS Region 9,2 wk ahead,Bin,percent,0.7,0.8,0.002883385719123041
HHS Region 9,2 wk ahead,Bin,percent,0.8,0.9,0.0033075537695872537
HHS Region 9,2 wk ahead,Bin,percent,0.9,1.0,0.004254507468165551
HHS Region 9,2 wk ahead,Bin,percent,1.0,1.1,0.005100298850923918
HHS Region 9,2 wk ahead,Bin,percent,1.1,1.2,0.007733870246437322
HHS Region 9,2 wk ahead,Bin,percent,1.2,1.3,0.010224931290489951
HHS Region 9,2 wk ahead,Bin,percent,1.3,1.4,0.011074666437047362
HHS Region 9,2 wk ahead,Bin,percent,1.4,1.5,0.013793361837184449
HHS Region 9,2 wk ahead,Bin,percent,1.5,1.6,0.021670103481726544
HHS Region 9,2 wk ahead,Bin,percent,1.6,1.7,0.03522791826879233
HHS Region 9,2 wk ahead,Bin,percent,1.7,1.8,0.053012139258848234
HHS Region 9,2 wk ahead,Bin,percent,1.8,1.9,0.06281882211894564
HHS Region 9,2 wk ahead,Bin,percent,1.9,2.0,0.07072901595832955
HHS Region 9,2 wk ahead,Bin,percent,10.0,10.1,0.00021961213734010372
HHS Region 9,2 wk ahead,Bin,percent,10.1,10.2,0.0002188396028010182
HHS Region 9,2 wk ahead,Bin,percent,10.2,10.3,0.0002186939525559896
HHS Region 9,2 wk ahead,Bin,percent,10.3,10.4,0.000219802067903324
HHS Region 9,2 wk ahead,Bin,percent,10.4,10.5,0.00021814750777868748
HHS Region 9,2 wk ahead,Bin,percent,10.5,10.6,0.00021804842434947362
HHS Region 9,2 wk ahead,Bin,percent,10.6,10.7,0.00021758934134139161
HHS Region 9,2 wk ahead,Bin,percent,10.7,10.8,0.00021810698898851898
HHS Region 9,2 wk ahead,Bin,percent,10.8,10.9,0.00021737087475091443
HHS Region 9,2 wk ahead,Bin,percent,10.9,11.0,0.00021757508411034165
HHS Region 9,2 wk ahead,Bin,percent,11.0,11.1,0.0002174658537283744
HHS Region 9,2 wk ahead,Bin,percent,11.1,11.2,0.00021735662429755363
HHS Region 9,2 wk ahead,Bin,percent,11.2,11.3,0.00021724739571965212
HHS Region 9,2 wk ahead,Bin,percent,11.3,11.4,0.00021682472710415242
HHS Region 9,2 wk ahead,Bin,percent,11.4,11.5,0.0002167519067365499
HHS Region 9,2 wk ahead,Bin,percent,11.5,11.6,0.00021664268023183624
HHS Region 9,2 wk ahead,Bin,percent,11.6,11.7,0.0002169788614428716
HHS Region 9,2 wk ahead,Bin,percent,11.7,11.8,0.00021694618096639444
HHS Region 9,2 wk ahead,Bin,percent,11.8,11.9,0.00021683695597646616
HHS Region 9,2 wk ahead,Bin,percent,11.9,12.0,0.00021707757895682124
HHS Region 9,2 wk ahead,Bin,percent,12.0,12.1,0.0002166913207082341
HHS Region 9,2 wk ahead,Bin,percent,12.1,12.2,0.00021724538530116228
HHS Region 9,2 wk ahead,Bin,percent,12.2,12.3,0.00021685912885179918
HHS Region 9,2 wk ahead,Bin,percent,12.3,12.4,0.00021647288184793777
HHS Region 9,2 wk ahead,Bin,percent,12.4,12.5,0.00021640013729644123
HHS Region 9,2 wk ahead,Bin,percent,12.5,12.6,0.00021633020107613302
HHS Region 9,2 wk ahead,Bin,percent,12.6,12.7,0.00021945134868598084
HHS Region 9,2 wk ahead,Bin,percent,12.7,12.8,0.00022006599420182764
HHS Region 9,2 wk ahead,Bin,percent,12.8,12.9,0.0002199993756172144
HHS Region 9,2 wk ahead,Bin,percent,12.9,13.0,0.0002199218615315665
HHS Region 9,2 wk ahead,Bin,percent,13.0,100.0,0.0002162692950644064
HHS Region 9,2 wk ahead,Bin,percent,2.0,2.1,0.07217549843759337
HHS Region 9,2 wk ahead,Bin,percent,2.1,2.2,0.08152523553417534
HHS Region 9,2 wk ahead,Bin,percent,2.2,2.3,0.10081433633996584
HHS Region 9,2 wk ahead,Bin,percent,2.3,2.4,0.07683543493945788
HHS Region 9,2 wk ahead,Bin,percent,2.4,2.5,0.06100397042161464
HHS Region 9,2 wk ahead,Bin,percent,2.5,2.6,0.05060823319028227
HHS Region 9,2 wk ahead,Bin,percent,2.6,2.7,0.042761086218398206
HHS Region 9,2 wk ahead,Bin,percent,2.7,2.8,0.03425239911947848
HHS Region 9,2 wk ahead,Bin,percent,2.8,2.9,0.02902680218476853
HHS Region 9,2 wk ahead,Bin,percent,2.9,3.0,0.025284263288441033
HHS Region 9,2 wk ahead,Bin,percent,3.0,3.1,0.020582524161944445
HHS Region 9,2 wk ahead,Bin,percent,3.1,3.2,0.01653096289880907
HHS Region 9,2 wk ahead,Bin,percent,3.2,3.3,0.012225261651011652
HHS Region 9,2 wk ahead,Bin,percent,3.3,3.4,0.008775318379778943
HHS Region 9,2 wk ahead,Bin,percent,3.4,3.5,0.007025423103523639
HHS Region 9,2 wk ahead,Bin,percent,3.5,3.6,0.005355613602468503
HHS Region 9,2 wk ahead,Bin,percent,3.6,3.7,0.004885078155329647
HHS Region 9,2 wk ahead,Bin,percent,3.7,3.8,0.0042892043305955965
HHS Region 9,2 wk ahead,Bin,percent,3.8,3.9,0.003763281759265889
HHS Region 9,2 wk ahead,Bin,percent,3.9,4.0,0.0027567067785530318
HHS Region 9,2 wk ahead,Bin,percent,4.0,4.1,0.001855723294458637
HHS Region 9,2 wk ahead,Bin,percent,4.1,4.2,0.001575895776697984
HHS Region 9,2 wk ahead,Bin,percent,4.2,4.3,0.0013838020868553028
HHS Region 9,2 wk ahead,Bin,percent,4.3,4.4,0.0013829097762240814
HHS Region 9,2 wk ahead,Bin,percent,4.4,4.5,0.0009636172643718863
HHS Region 9,2 wk ahead,Bin,percent,4.5,4.6,0.0007093171050011241
HHS Region 9,2 wk ahead,Bin,percent,4.6,4.7,0.0007703228045884496
HHS Region 9,2 wk ahead,Bin,percent,4.7,4.8,0.0008955972351510474
HHS Region 9,2 wk ahead,Bin,percent,4.8,4.9,0.0005913535769874253
HHS Region 9,2 wk ahead,Bin,percent,4.9,5.0,0.0006549863282337554
HHS Region 9,2 wk ahead,Bin,percent,5.0,5.1,0.000455895829228968
HHS Region 9,2 wk ahead,Bin,percent,5.1,5.2,0.0004909875907820356
HHS Region 9,2 wk ahead,Bin,percent,5.2,5.3,0.0004006471267903912
HHS Region 9,2 wk ahead,Bin,percent,5.3,5.4,0.00038534350082118846
HHS Region 9,2 wk ahead,Bin,percent,5.4,5.5,0.0003469512827509895
HHS Region 9,2 wk ahead,Bin,percent,5.5,5.6,0.00032834789003528066
HHS Region 9,2 wk ahead,Bin,percent,5.6,5.7,0.0003098304838641085
HHS Region 9,2 wk ahead,Bin,percent,5.7,5.8,0.00030037205756208507
HHS Region 9,2 wk ahead,Bin,percent,5.8,5.9,0.00027928377748423147
HHS Region 9,2 wk ahead,Bin,percent,5.9,6.0,0.0002878388993553571
HHS Region 9,2 wk ahead,Bin,percent,6.0,6.1,0.0002691568929078436
HHS Region 9,2 wk ahead,Bin,percent,6.1,6.2,0.0002777666235192506
HHS Region 9,2 wk ahead,Bin,percent,6.2,6.3,0.0002736734750175337
HHS Region 9,2 wk ahead,Bin,percent,6.3,6.4,0.0002664329527174562
HHS Region 9,2 wk ahead,Bin,percent,6.4,6.5,0.00026008310862154447
HHS Region 9,2 wk ahead,Bin,percent,6.5,6.6,0.00026565450197809563
HHS Region 9,2 wk ahead,Bin,percent,6.6,6.7,0.00027081268014925603
HHS Region 9,2 wk ahead,Bin,percent,6.7,6.8,0.00026587960763775967
HHS Region 9,2 wk ahead,Bin,percent,6.8,6.9,0.00027115254558234296
HHS Region 9,2 wk ahead,Bin,percent,6.9,7.0,0.00026274593926769443
HHS Region 9,2 wk ahead,Bin,percent,7.0,7.1,0.00025063260291508546
HHS Region 9,2 wk ahead,Bin,percent,7.1,7.2,0.00024761498620698614
HHS Region 9,2 wk ahead,Bin,percent,7.2,7.3,0.0002482417361090091
HHS Region 9,2 wk ahead,Bin,percent,7.3,7.4,0.00024359955931444805
HHS Region 9,2 wk ahead,Bin,percent,7.4,7.5,0.00023670409832713242
HHS Region 9,2 wk ahead,Bin,percent,7.5,7.6,0.00023279473423476357
HHS Region 9,2 wk ahead,Bin,percent,7.6,7.7,0.000231730292739168
HHS Region 9,2 wk ahead,Bin,percent,7.7,7.8,0.00023286003446027406
HHS Region 9,2 wk ahead,Bin,percent,7.8,7.9,0.00023085545044714014
HHS Region 9,2 wk ahead,Bin,percent,7.9,8.0,0.000228452480490194
HHS Region 9,2 wk ahead,Bin,percent,8.0,8.1,0.0002270490824600393
HHS Region 9,2 wk ahead,Bin,percent,8.1,8.2,0.00022574437235813814
HHS Region 9,2 wk ahead,Bin,percent,8.2,8.3,0.00022635675659386518
HHS Region 9,2 wk ahead,Bin,percent,8.3,8.4,0.0002250885325097718
HHS Region 9,2 wk ahead,Bin,percent,8.4,8.5,0.0002228800172456831
HHS Region 9,2 wk ahead,Bin,percent,8.5,8.6,0.0002235289027874108
HHS Region 9,2 wk ahead,Bin,percent,8.6,8.7,0.00022264701416400962
HHS Region 9,2 wk ahead,Bin,percent,8.7,8.8,0.00022266906110778766
HHS Region 9,2 wk ahead,Bin,percent,8.8,8.9,0.00022241409120052382
HHS Region 9,2 wk ahead,Bin,percent,8.9,9.0,0.00022335192472047247
HHS Region 9,2 wk ahead,Bin,percent,9.0,9.1,0.00022542559331548994
HHS Region 9,2 wk ahead,Bin,percent,9.1,9.2,0.00022458018754515328
HHS Region 9,2 wk ahead,Bin,percent,9.2,9.3,0.00022592887716219677
HHS Region 9,2 wk ahead,Bin,percent,9.3,9.4,0.00022508348967441075
HHS Region 9,2 wk ahead,Bin,percent,9.4,9.5,0.0002231834840025017
HHS Region 9,2 wk ahead,Bin,percent,9.5,9.6,0.0002201362358476665
HHS Region 9,2 wk ahead,Bin,percent,9.6,9.7,0.00021964071561969504
HHS Region 9,2 wk ahead,Bin,percent,9.7,9.8,0.0002207124044054436
HHS Region 9,2 wk ahead,Bin,percent,9.8,9.9,0.00022021689354754286
HHS Region 9,2 wk ahead,Bin,percent,9.9,10.0,0.00021975779331922558
HHS Region 9,2 wk ahead,Point,percent,,,2.2138539788340874
HHS Region 9,3 wk ahead,Bin,percent,0.0,0.1,0.0005489053368994089
HHS Region 9,3 wk ahead,Bin,percent,0.1,0.2,0.0006061838253326894
HHS Region 9,3 wk ahead,Bin,percent,0.2,0.3,0.0009264800535741883
HHS Region 9,3 wk ahead,Bin,percent,0.3,0.4,0.0007408358534178622
HHS Region 9,3 wk ahead,Bin,percent,0.4,0.5,0.000837133583384254
HHS Region 9,3 wk ahead,Bin,percent,0.5,0.6,0.0010008360178965208
HHS Region 9,3 wk ahead,Bin,percent,0.6,0.7,0.0015298307856468835
HHS Region 9,3 wk ahead,Bin,percent,0.7,0.8,0.002629556935531177
HHS Region 9,3 wk ahead,Bin,percent,0.8,0.9,0.003662320308620836
HHS Region 9,3 wk ahead,Bin,percent,0.9,1.0,0.003466985624073955
HHS Region 9,3 wk ahead,Bin,percent,1.0,1.1,0.0049916269454083435
HHS Region 9,3 wk ahead,Bin,percent,1.1,1.2,0.0060535634275165826
HHS Region 9,3 wk ahead,Bin,percent,1.2,1.3,0.007228465221328028
HHS Region 9,3 wk ahead,Bin,percent,1.3,1.4,0.012303068758384118
HHS Region 9,3 wk ahead,Bin,percent,1.4,1.5,0.014076011313056443
HHS Region 9,3 wk ahead,Bin,percent,1.5,1.6,0.016973073845706316
HHS Region 9,3 wk ahead,Bin,percent,1.6,1.7,0.023000258034605443
HHS Region 9,3 wk ahead,Bin,percent,1.7,1.8,0.03121501966238012
HHS Region 9,3 wk ahead,Bin,percent,1.8,1.9,0.04617502635169669
HHS Region 9,3 wk ahead,Bin,percent,1.9,2.0,0.05890241656951984
HHS Region 9,3 wk ahead,Bin,percent,10.0,10.1,0.0002322774967945019
HHS Region 9,3 wk ahead,Bin,percent,10.1,10.2,0.00023239391650240767
HHS Region 9,3 wk ahead,Bin,percent,10.2,10.3,0.0002337391395395769
HHS Region 9,3 wk ahead,Bin,percent,10.3,10.4,0.00022556515171049952
HHS Region 9,3 wk ahead,Bin,percent,10.4,10.5,0.0002242313245893899
HHS Region 9,3 wk ahead,Bin,percent,10.5,10.6,0.00022440296511625805
HHS Region 9,3 wk ahead,Bin,percent,10.6,10.7,0.00022409295871966665
HHS Region 9,3 wk ahead,Bin,percent,10.7,10.8,0.00022346050214064501
HHS Region 9,3 wk ahead,Bin,percent,10.8,10.9,0.00022286649011855287
HHS Region 9,3 wk ahead,Bin,percent,10.9,11.0,0.0002233986093675487
HHS Region 9,3 wk ahead,Bin,percent,11.0,11.1,0.00022387706683001817
HHS Region 9,3 wk ahead,Bin,percent,11.1,11.2,0.0002234806444259677
HHS Region 9,3 wk ahead,Bin,percent,11.2,11.3,0.0002230119828139885
HHS Region 9,3 wk ahead,Bin,percent,11.3,11.4,0.0002224066172152688
HHS Region 9,3 wk ahead,Bin,percent,11.4,11.5,0.0002227125273504291
HHS Region 9,3 wk ahead,Bin,percent,11.5,11.6,0.00022310171288811948
HHS Region 9,3 wk ahead,Bin,percent,11.6,11.7,0.00022330999998335687
HHS Region 9,3 wk ahead,Bin,percent,11.7,11.8,0.0002228587690764737
HHS Region 9,3 wk ahead,Bin,percent,11.8,11.9,0.00022185302433999185
HHS Region 9,3 wk ahead,Bin,percent,11.9,12.0,0.000221414047644654
HHS Region 9,3 wk ahead,Bin,percent,12.0,12.1,0.00022137459059294205
HHS Region 9,3 wk ahead,Bin,percent,12.1,12.2,0.00022159236900324457
HHS Region 9,3 wk ahead,Bin,percent,12.2,12.3,0.00022165112824513712
HHS Region 9,3 wk ahead,Bin,percent,12.3,12.4,0.00022140797230834575
HHS Region 9,3 wk ahead,Bin,percent,12.4,12.5,0.00022370624420184316
HHS Region 9,3 wk ahead,Bin,percent,12.5,12.6,0.00022479511764860897
HHS Region 9,3 wk ahead,Bin,percent,12.6,12.7,0.00022442274893320612
HHS Region 9,3 wk ahead,Bin,percent,12.7,12.8,0.00022498910668200742
HHS Region 9,3 wk ahead,Bin,percent,12.8,12.9,0.0002255676723788567
HHS Region 9,3 wk ahead,Bin,percent,12.9,13.0,0.00023610637877253423
HHS Region 9,3 wk ahead,Bin,percent,13.0,100.0,0.0002368901398197416
HHS Region 9,3 wk ahead,Bin,percent,2.0,2.1,0.06598318835241232
HHS Region 9,3 wk ahead,Bin,percent,2.1,2.2,0.06806753106575572
HHS Region 9,3 wk ahead,Bin,percent,2.2,2.3,0.07592205003459959
HHS Region 9,3 wk ahead,Bin,percent,2.3,2.4,0.08256090695328136
HHS Region 9,3 wk ahead,Bin,percent,2.4,2.5,0.07080861491093457
HHS Region 9,3 wk ahead,Bin,percent,2.5,2.6,0.05943477344259105
HHS Region 9,3 wk ahead,Bin,percent,2.6,2.7,0.05175224136410305
HHS Region 9,3 wk ahead,Bin,percent,2.7,2.8,0.04425965960063583
HHS Region 9,3 wk ahead,Bin,percent,2.8,2.9,0.03591404230790758
HHS Region 9,3 wk ahead,Bin,percent,2.9,3.0,0.02997022072342581
HHS Region 9,3 wk ahead,Bin,percent,3.0,3.1,0.024853645659140968
HHS Region 9,3 wk ahead,Bin,percent,3.1,3.2,0.02065311288144123
HHS Region 9,3 wk ahead,Bin,percent,3.2,3.3,0.01762690569527847
HHS Region 9,3 wk ahead,Bin,percent,3.3,3.4,0.014431053233699491
HHS Region 9,3 wk ahead,Bin,percent,3.4,3.5,0.012023304301087794
HHS Region 9,3 wk ahead,Bin,percent,3.5,3.6,0.009456369229849469
HHS Region 9,3 wk ahead,Bin,percent,3.6,3.7,0.007903889923388445
HHS Region 9,3 wk ahead,Bin,percent,3.7,3.8,0.0069681318390173936
HHS Region 9,3 wk ahead,Bin,percent,3.8,3.9,0.005854756714689272
HHS Region 9,3 wk ahead,Bin,percent,3.9,4.0,0.004689965468312258
HHS Region 9,3 wk ahead,Bin,percent,4.0,4.1,0.0038918282109488213
HHS Region 9,3 wk ahead,Bin,percent,4.1,4.2,0.0033873053172213405
HHS Region 9,3 wk ahead,Bin,percent,4.2,4.3,0.002577426644820343
HHS Region 9,3 wk ahead,Bin,percent,4.3,4.4,0.0025645187604562392
HHS Region 9,3 wk ahead,Bin,percent,4.4,4.5,0.0021506527442890747
HHS Region 9,3 wk ahead,Bin,percent,4.5,4.6,0.0021031894329258294
HHS Region 9,3 wk ahead,Bin,percent,4.6,4.7,0.0019160376406860827
HHS Region 9,3 wk ahead,Bin,percent,4.7,4.8,0.0018823023233897527
HHS Region 9,3 wk ahead,Bin,percent,4.8,4.9,0.0016465434905941756
HHS Region 9,3 wk ahead,Bin,percent,4.9,5.0,0.001400270885709504
HHS Region 9,3 wk ahead,Bin,percent,5.0,5.1,0.0012765550169482988
HHS Region 9,3 wk ahead,Bin,percent,5.1,5.2,0.0012327527149653733
HHS Region 9,3 wk ahead,Bin,percent,5.2,5.3,0.0010597953889962396
HHS Region 9,3 wk ahead,Bin,percent,5.3,5.4,0.0009422181215821065
HHS Region 9,3 wk ahead,Bin,percent,5.4,5.5,0.0008539236510515406
HHS Region 9,3 wk ahead,Bin,percent,5.5,5.6,0.0008093446730700305
HHS Region 9,3 wk ahead,Bin,percent,5.6,5.7,0.0006382336216132691
HHS Region 9,3 wk ahead,Bin,percent,5.7,5.8,0.0005723743930930315
HHS Region 9,3 wk ahead,Bin,percent,5.8,5.9,0.0005296433182248213
HHS Region 9,3 wk ahead,Bin,percent,5.9,6.0,0.0005834883676833678
HHS Region 9,3 wk ahead,Bin,percent,6.0,6.1,0.0005851305264520312
HHS Region 9,3 wk ahead,Bin,percent,6.1,6.2,0.0005867921212262671
HHS Region 9,3 wk ahead,Bin,percent,6.2,6.3,0.0005192831910801848
HHS Region 9,3 wk ahead,Bin,percent,6.3,6.4,0.00048566153958687667
HHS Region 9,3 wk ahead,Bin,percent,6.4,6.5,0.000637906508886266
HHS Region 9,3 wk ahead,Bin,percent,6.5,6.6,0.0006033029388277175
HHS Region 9,3 wk ahead,Bin,percent,6.6,6.7,0.0008002781631928641
HHS Region 9,3 wk ahead,Bin,percent,6.7,6.8,0.0005351419071033587
HHS Region 9,3 wk ahead,Bin,percent,6.8,6.9,0.0005698873143202311
HHS Region 9,3 wk ahead,Bin,percent,6.9,7.0,0.0004298124359858687
HHS Region 9,3 wk ahead,Bin,percent,7.0,7.1,0.0004200988344990937
HHS Region 9,3 wk ahead,Bin,percent,7.1,7.2,0.00040463824287608494
HHS Region 9,3 wk ahead,Bin,percent,7.2,7.3,0.00038534909796120214
HHS Region 9,3 wk ahead,Bin,percent,7.3,7.4,0.0003748395804942613
HHS Region 9,3 wk ahead,Bin,percent,7.4,7.5,0.0003761460447650339
HHS Region 9,3 wk ahead,Bin,percent,7.5,7.6,0.0003614750465721176
HHS Region 9,3 wk ahead,Bin,percent,7.6,7.7,0.00037503862246317346
HHS Region 9,3 wk ahead,Bin,percent,7.7,7.8,0.0003360111320801565
HHS Region 9,3 wk ahead,Bin,percent,7.8,7.9,0.0003258030676964
HHS Region 9,3 wk ahead,Bin,percent,7.9,8.0,0.0003184533762092988
HHS Region 9,3 wk ahead,Bin,percent,8.0,8.1,0.0003251070901890889
HHS Region 9,3 wk ahead,Bin,percent,8.1,8.2,0.0003236184086402858
HHS Region 9,3 wk ahead,Bin,percent,8.2,8.3,0.00031545953716975136
HHS Region 9,3 wk ahead,Bin,percent,8.3,8.4,0.0003106075738592583
HHS Region 9,3 wk ahead,Bin,percent,8.4,8.5,0.00029969111312070984
HHS Region 9,3 wk ahead,Bin,percent,8.5,8.6,0.0002939409062383956
HHS Region 9,3 wk ahead,Bin,percent,8.6,8.7,0.0002844688726616304
HHS Region 9,3 wk ahead,Bin,percent,8.7,8.8,0.00028805720683683757
HHS Region 9,3 wk ahead,Bin,percent,8.8,8.9,0.00027945628258620257
HHS Region 9,3 wk ahead,Bin,percent,8.9,9.0,0.0002739366823677368
HHS Region 9,3 wk ahead,Bin,percent,9.0,9.1,0.00027217321107805554
HHS Region 9,3 wk ahead,Bin,percent,9.1,9.2,0.00027805149429152635
HHS Region 9,3 wk ahead,Bin,percent,9.2,9.3,0.0002805885498805363
HHS Region 9,3 wk ahead,Bin,percent,9.3,9.4,0.00027867809719470755
HHS Region 9,3 wk ahead,Bin,percent,9.4,9.5,0.0002773955571780513
HHS Region 9,3 wk ahead,Bin,percent,9.5,9.6,0.00027343268419419516
HHS Region 9,3 wk ahead,Bin,percent,9.6,9.7,0.00023025755488669317
HHS Region 9,3 wk ahead,Bin,percent,9.7,9.8,0.00023067748400205058
HHS Region 9,3 wk ahead,Bin,percent,9.8,9.9,0.00022816788503600551
HHS Region 9,3 wk ahead,Bin,percent,9.9,10.0,0.00022785882675547422
HHS Region 9,3 wk ahead,Point,percent,,,2.3607034309533987
HHS Region 9,4 wk ahead,Bin,percent,0.0,0.1,0.0006327544399527548
HHS Region 9,4 wk ahead,Bin,percent,0.1,0.2,0.0007131419100640915
HHS Region 9,4 wk ahead,Bin,percent,0.2,0.3,0.0008166030022388767
HHS Region 9,4 wk ahead,Bin,percent,0.3,0.4,0.0009414279432009148
HHS Region 9,4 wk ahead,Bin,percent,0.4,0.5,0.001107531976603778
HHS Region 9,4 wk ahead,Bin,percent,0.5,0.6,0.0013813746529447535
HHS Region 9,4 wk ahead,Bin,percent,0.6,0.7,0.0016741261095034345
HHS Region 9,4 wk ahead,Bin,percent,0.7,0.8,0.0025001480370711185
HHS Region 9,4 wk ahead,Bin,percent,0.8,0.9,0.0036805856386641148
HHS Region 9,4 wk ahead,Bin,percent,0.9,1.0,0.004408690285542767
HHS Region 9,4 wk ahead,Bin,percent,1.0,1.1,0.00542287248796655
HHS Region 9,4 wk ahead,Bin,percent,1.1,1.2,0.005976735155514289
HHS Region 9,4 wk ahead,Bin,percent,1.2,1.3,0.008033501232594841
HHS Region 9,4 wk ahead,Bin,percent,1.3,1.4,0.011133558604633605
